"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","entrez_id","rank_metric"
"ENSG00000131503.21",74.9321309642111,0.741863340248386,0.146480910327569,5.0645735242182,4.09315642162717e-07,1.19591673904987e-06,"54882",6.38794165829842
"ENSG00000244748.3",0.794518707331846,2.3269192330281,0.459688904331452,5.06194343849185,4.15004158829253e-07,1.21217266441538e-06,"106480490",6.38194755112515
"ENSG00000273523.1",15.434838373411,0.96286735773723,0.190247976643007,5.06111746746202,4.1680630642601e-07,1.21725355159412e-06,"101929657",6.38006571863056
"ENSG00000229688.8",2.77351094446276,1.755253371465,0.346885714691426,5.06003359932651,4.19182605567158e-07,1.22373362724833e-06,"100506025",6.37759674716682
"ENSG00000141499.17",481.270493228004,0.43774789858566,0.08652317562026,5.05931382485178,4.20767873370833e-07,1.22826929794799e-06,"55135",6.37595742700642
"ENSG00000010626.15",198.022657515071,0.475835895726538,0.0940846779289019,5.05752802901784,4.24726018432115e-07,1.23917211262719e-06,"10233",6.3718911336046
"ENSG00000232995.7",26.1972884868387,0.829769843691303,0.164084375684764,5.05697047770984,4.25969150145123e-07,1.24261249833688e-06,"127814295",6.37062185255664
"ENSG00000073146.16",15.6347772236628,0.957355640447054,0.189319739300156,5.05681892435537,4.2630766397839e-07,1.24341334860514e-06,"54456",6.37027685972067
"ENSG00000257121.1",2.38791339668131,2.1429197818154,0.423898626189196,5.05526474827253,4.29794126810708e-07,1.25330018162492e-06,"100287148",6.36673952349122
"ENSG00000228071.4",9.79970716904518,0.863866514791096,0.170909884069639,5.05451466130014,4.31486613228993e-07,1.25785807267565e-06,"146110",6.36503267362424
"ENSG00000102908.22",1595.58094224717,0.786949029925646,0.155705083027608,5.05409980601669,4.32425446891305e-07,1.26050039521308e-06,"10725",6.36408875708853
"ENSG00000152082.15",1186.55425765556,0.724932546330722,0.143439754731756,5.05391652186247,4.32840853442838e-07,1.26161666978749e-06,"80097",6.36367175532418
"ENSG00000137404.14",580.766213595012,0.512808195413259,0.101474022770367,5.05359087392969,4.33579871925682e-07,1.26348646438802e-06,"11270",6.36293088725036
"ENSG00000241360.2",38.7907702772354,1.32974561189838,0.263236969856848,5.05151541829977,4.38318547446893e-07,1.27672102084576e-06,"57026",6.35821015178863
"ENSG00000254584.2",1.71398627294168,2.74531251945638,0.543643418634548,5.04984043833675,4.42179251273839e-07,1.28758039695172e-06,"100506675",6.3544016400221
"ENSG00000085872.15",1473.04029989334,0.431247049878957,0.0854237982099367,5.04832445894209,4.45701735403576e-07,1.29754588058319e-06,"10523",6.35095567492273
"ENSG00000224469.1",1.13718225062269,2.71455174623876,0.53773127467568,5.04815671708137,4.46093154549846e-07,1.29858813144423e-06,"100270944",6.35057444110279
"ENSG00000253223.1",1.8225838222943,2.06337328779738,0.408747665204337,5.04803687812107,4.46372997184184e-07,1.299305448555e-06,"100288001",6.35030208541593
"ENSG00000255319.5",4.1335710453366,1.2583818454624,0.249291066786135,5.04784171244272,4.46829101939701e-07,1.30053568475305e-06,"100421860",6.34985854907426
"ENSG00000274461.2",3.67287017670902,1.55028740145285,0.307125391853903,5.04773438658014,4.47080115452066e-07,1.3011688451809e-06,"105378516",6.34961464559044
"ENSG00000232648.4",12.3605242050489,0.703266688878829,0.13932778856231,5.04756944853334,4.47466137397824e-07,1.30209731439535e-06,"389247",6.34923982492397
"ENSG00000124260.12",2.43078055208718,3.91045709509811,0.774905792988281,5.04636451357288,4.50295944146335e-07,1.31023377429853e-06,"4109",6.34650196474659
"ENSG00000180574.3",53.3083877665361,1.06874548523062,0.211796836137591,5.04608805646332,4.50947638137613e-07,1.31183540147689e-06,"255308",6.34587388337282
"ENSG00000176054.6",7.22602139199925,0.713327532691724,0.141399289936582,5.04477450354705,4.54056535690421e-07,1.32058286659797e-06,"54028",6.34289006870736
"ENSG00000261527.1",3.02762985525125,1.9681649794883,0.390151371562757,5.04461889139282,4.54426203047361e-07,1.32155912158959e-06,"100420066",6.34253663435958
"ENSG00000123977.10",2.02231466393685,1.85601223971624,0.367945224669017,5.04426233928109,4.5527431205909e-07,1.32382748268966e-06,"164781",6.34172685319656
"ENSG00000116353.16",664.227149762533,0.355954117358001,0.0705719652870511,5.04384589418985,4.56266818036218e-07,1.32651497370272e-06,"51102",6.34078111410651
"ENSG00000223522.2",11.0889886284017,1.3822164888588,0.274042971265847,5.04379471027527,4.5638894765156e-07,1.32677080159468e-06,"100505716",6.34066488141434
"ENSG00000143105.7",1.21624912594013,2.20308439515749,0.436977198969038,5.04164610958017,4.6154425186362e-07,1.34135651124833e-06,"3744",6.33578665342713
"ENSG00000186787.9",129.033928929309,0.62266729921169,0.123518372417787,5.04109054404948,4.62886375960931e-07,1.34505589569748e-06,"474343",6.33452560152884
"ENSG00000235076.2",1.824216198746,1.33976263113568,0.265816268682876,5.04018297214926,4.65086971651973e-07,1.35114735138417e-06,"100421313",6.33246582608493
"ENSG00000203326.12",319.971714584861,0.765198524852039,0.151834062894625,5.03970262182275,4.66255760625138e-07,1.35423919473755e-06,"170958",6.33137578940898
"ENSG00000182223.7",2.3279692383322,2.18873470388438,0.434473839443798,5.03766741557177,4.71239334210767e-07,1.36789622420494e-06,"326340",6.32675846627332
"ENSG00000215833.3",0.901160916331133,2.2488586314695,0.446468911238684,5.03698818632246,4.72913956107041e-07,1.3725522435759e-06,"730016",6.32521786938309
"ENSG00000177917.11",743.0180293017,0.369063539099451,0.0732970835577699,5.03517358652571,4.77416002944858e-07,1.38520492702753e-06,"151188",6.32110302757023
"ENSG00000168802.14",40.818617033006,0.971826471348692,0.19301255115504,5.03504287950715,4.77741879968645e-07,1.38604697996725e-06,"54921",6.32080668577955
"ENSG00000213055.3",3.91855249480705,1.82685235787294,0.362865387772571,5.03451808696049,4.79052447120471e-07,1.38964180272248e-06,"100421756",6.31961693700691
"ENSG00000226915.1",2.77924193706373,1.48814810413465,0.295642977376603,5.03359869170504,4.81356820928939e-07,1.39611796999224e-06,"646710",6.31753286975967
"ENSG00000167515.10",1522.44837973231,0.549757652943341,0.109220299796747,5.03347504050445,4.81667554926555e-07,1.39691497723365e-06,"51693",6.3172526067288
"ENSG00000122512.16",364.719825763316,0.32756956263601,0.0650816172501903,5.03321178047481,4.82329768803841e-07,1.39873113883964e-06,"5395",6.31665593312628
"ENSG00000103363.15",7367.87711505,0.663234084805428,0.131783477677622,5.03275597588855,4.83478393093839e-07,1.40185290434698e-06,"6923",6.31562292999835
"ENSG00000236204.6",22.0348203051178,0.889348978842606,0.176817852141001,5.02974653336139,4.91128645499093e-07,1.42339782218021e-06,"400945",6.30880473453185
"ENSG00000170209.5",12.3632467989754,1.11382178821217,0.221463248754896,5.02937527772336,4.92080458673518e-07,1.42594373128475e-06,"255239",6.30796388117354
"ENSG00000156096.14",29.3668404976911,2.5856716556395,0.514143642043673,5.02908417842472,4.92828013690309e-07,1.42800352140413e-06,"7363",6.30730461365749
"ENSG00000265452.1",5.59209655364974,0.865996451376937,0.172225756080692,5.028263316035,4.94941925697181e-07,1.43380806201074e-06,"100500850",6.30544575627628
"ENSG00000186973.11",11.3957226536474,1.47503826208797,0.293351525893276,5.0282276787086,4.95033897900963e-07,1.43386076038562e-06,"440585",6.30536506133454
"ENSG00000229005.2",7.96534725541917,1.6169788054358,0.321626720455527,5.02750145617763,4.96911714822093e-07,1.43897813527828e-06,"101927219",6.30372076452913
"ENSG00000150459.12",5872.14270039395,0.430759887004166,0.0856954039675386,5.02663931857231,4.99149890783243e-07,1.4453518553947e-06,"10284",6.30176901957691
"ENSG00000163453.11",7331.90194703599,0.742951387550953,0.147885555106836,5.02382661385844,5.06519690789679e-07,1.46614591462714e-06,"3490",6.29540366691756
"ENSG00000231500.7",81015.1590359618,0.61030570125554,0.121559494900409,5.0206337378709,5.15012786795345e-07,1.49039661954891e-06,"6222",6.28818198811275
"ENSG00000228262.10",4.13109461854084,2.09966165063351,0.418313767790874,5.01934627139308,5.18476175035232e-07,1.5000842616696e-06,"104355287",6.28527119547255
"ENSG00000238317.2",2.80105813080459,1.91402372380853,0.38136775440357,5.01883995620426,5.19844347278951e-07,1.50381885159558e-06,"692058",6.28412667412897
"ENSG00000158411.11",575.816386622451,0.354729240478603,0.0706800564408499,5.01880245066677,5.19945833664718e-07,1.5040004958607e-06,"129531",6.2840418974533
"ENSG00000079819.19",6729.15133021579,0.541603491782194,0.10792412917687,5.01837259112461,5.21110357489421e-07,1.50703254277521e-06,"2037",6.28307029479371
"ENSG00000102225.16",4268.28482837304,0.46888079975102,0.0934480319821014,5.0175567083192,5.23327569837754e-07,1.51310689462574e-06,"5127",6.28122638524312
"ENSG00000204516.10",247.719693640464,0.779645638286402,0.155388391708733,5.01739949627516,5.23755847389072e-07,1.5142325406366e-06,"4277",6.28087111538673
"ENSG00000182095.14",7727.25326289368,0.488052039757402,0.0972994375234994,5.01598007326126,5.27637975543269e-07,1.52511584988591e-06,"84629",6.27766395464317
"ENSG00000224598.1",2.48533565936046,1.82252730691587,0.363346656055854,5.01594627758375,5.2773074419963e-07,1.52527056555259e-06,"100130240",6.27758760423615
"ENSG00000248307.6",1.63179752347418,3.19589244842763,0.63724957747796,5.01513466839162,5.29963329865154e-07,1.53160939141935e-06,"641365",6.27575417981087
"ENSG00000205846.4",4.62881799526455,1.63363491614783,0.325762710724762,5.01480022840335,5.30885959156982e-07,1.5341617442761e-06,"93978",6.27499876070383
"ENSG00000111344.11",516.827233136005,1.02421868275726,0.204245318330896,5.01464949663099,5.31302293405665e-07,1.53525072783372e-06,"8437",6.27465830942195
"ENSG00000287697.1",3.76274885336488,1.15605555315973,0.230549039659431,5.01435857146689,5.3210674436191e-07,1.5373466840005e-06,"105371622",6.27400123643217
"ENSG00000207730.3",7.15658018967642,1.22574025715454,0.244568839424248,5.01184149231816,5.39116050904046e-07,1.55632521290393e-06,"406984",6.26831773788888
"ENSG00000138604.10",2429.82958975107,0.498730916621151,0.0995135713975858,5.01168744741936,5.3954789808982e-07,1.55745619776867e-06,"26035",6.26796999499824
"ENSG00000164867.11",396.985770539836,0.663841050533152,0.132489978967069,5.01050008241116,5.42887751224769e-07,1.5667479295073e-06,"4846",6.26528995689931
"ENSG00000129038.16",546.794866687969,0.83211137621937,0.166080379277851,5.01029308722409,5.43472029765199e-07,1.5682012511443e-06,"4016",6.26482280232509
"ENSG00000231365.6",281.354289755636,0.549116713020338,0.109610595210501,5.00970469110027,5.45136189347003e-07,1.57276970067839e-06,"101929147",6.26349498599284
"ENSG00000273703.2",6.05469003074233,2.58659837236858,0.516340117374708,5.00948558000866,5.45757155397456e-07,1.57444437883087e-06,"8342",6.26300056156613
"ENSG00000181433.9",2.62207740738277,4.11883686847007,0.822298335125287,5.00893251576694,5.47327587419712e-07,1.57874053193539e-06,"55511",6.26175266119022
"ENSG00000240964.3",1.48259144484806,2.81941094573375,0.562888348123473,5.00882804757453,5.4762471482605e-07,1.57936316805364e-06,"106479495",6.26151695997128
"ENSG00000260236.1",27.7741044177248,0.554387001890201,0.11068315400504,5.00877488425166,5.47775981129808e-07,1.57956501480476e-06,"119863865",6.26139701460027
"ENSG00000279088.1",141.316509989682,0.513108691770424,0.102446023909312,5.00857595239264,5.48342362058714e-07,1.58108092941381e-06,"124902453",6.26094820150358
"ENSG00000240682.10",575.502501532631,0.336048458504877,0.0671005747137104,5.00813085340406,5.49611653627093e-07,1.58462322922468e-06,"57461",6.25994406733809
"ENSG00000244004.1",2.99664064565053,2.08357152353979,0.416063797911359,5.00781739242713,5.50507251735692e-07,1.58696995182548e-06,"728700",6.25923695576934
"ENSG00000173157.17",2.93086211872477,4.21271537175169,0.84131626396543,5.00729101788147,5.52014337259153e-07,1.59107847686976e-06,"80070",6.25804964235835
"ENSG00000225796.2",5.98262886031177,1.65007260809485,0.329569506831456,5.00675145573679,5.53563309054292e-07,1.5951882188851e-06,"100873245",6.2568327032394
"ENSG00000104980.8",1750.01317270704,0.44221603545068,0.0883358152333018,5.00607861355842,5.55500772137419e-07,1.60029676930308e-06,"10469",6.25531533306013
"ENSG00000178093.14",69.2364652672553,0.606060022833678,0.121065391726371,5.00605510948562,5.55568570646969e-07,1.60037346801352e-06,"83983",6.25526233093419
"ENSG00000101842.14",35.2015132576384,1.43628604934941,0.287177489217041,5.00138800316591,5.69190290435882e-07,1.63839800108582e-06,"340547",6.24474251696106
"ENSG00000224891.1",1.40585677188046,3.04976189672698,0.609902613113945,5.000407985065,5.72091261571148e-07,1.64650449128081e-06,"107985793",6.24253468583058
"ENSG00000126091.21",42.4330765994702,0.910378506695809,0.182075933027236,4.9999936375975,5.73322062275205e-07,1.64968033139715e-06,"6487",6.24160134561409
"ENSG00000263069.6",49.2551301013916,0.931234332642512,0.186271556530466,4.99933725786096,5.75277035603748e-07,1.65506053440758e-06,"100294362",6.24012296216367
"ENSG00000235018.1",2.70779636662023,3.10128463762149,0.620449701369556,4.99844649900843,5.77940368896843e-07,1.66259982668067e-06,"100271416",6.23811696918334
"ENSG00000184083.12",210.54442458429,0.613530722874305,0.122750834342142,4.99817965525365,5.78740532144972e-07,1.66465529515361e-06,"54954",6.2375161007184
"ENSG00000226496.3",8.3420761578848,1.16603424043282,0.233394806726319,4.99597337570637,5.85397371831681e-07,1.68240319424027e-06,"284835",6.23254923168282
"ENSG00000105254.12",2333.10745604202,0.485571215001244,0.0972213628428527,4.99449093082674,5.89911634816842e-07,1.69501102141931e-06,"1155",6.22921303816392
"ENSG00000237232.9",22.6522811979964,0.594807110825396,0.119092925832962,4.99447894713464,5.89948263295265e-07,1.69501102141931e-06,"150142",6.22918607301986
"ENSG00000213100.2",4.45394052114963,1.25012042159122,0.25033646902284,4.99376070322843,5.9214760313046e-07,1.70107856899296e-06,"139060",6.22757002429907
"ENSG00000215444.2",1.59651988471064,2.74127263653984,0.549122181744095,4.99209962313514,5.97264326148331e-07,1.71514368886098e-06,"100419570",6.22383342434485
"ENSG00000237088.1",2.7453693598651,3.26643624201221,0.654329074198124,4.9920389767415,5.97451942919864e-07,1.7154289811191e-06,"100271212",6.22369702220257
"ENSG00000113048.17",2777.80802654238,0.351933919766637,0.0705011170262836,4.991891399897,5.97908726643337e-07,1.71648691832286e-06,"23107",6.22336510788544
"ENSG00000268785.1",3.87743550817651,1.07539970092283,0.215445432273878,4.99151775729345,5.99066740679982e-07,1.71968434835669e-06,"729449",6.22252479114259
"ENSG00000213706.2",1.94276935852457,1.38064277333048,0.276643327105401,4.99069609875121,6.01620880050178e-07,1.72650622901582e-06,"392489",6.22067709938913
"ENSG00000170959.14",3.57613788195949,1.88113082292863,0.37694518776939,4.99046249684313,6.02348949771714e-07,1.7284679940736e-06,"341019",6.22015184253765
"ENSG00000076924.12",2326.9599505093,0.524003149860858,0.105001354229195,4.9904418253223,6.02413417822699e-07,1.72852537457055e-06,"56949",6.22010536346496
"ENSG00000269825.1",49.9002013226102,1.25219971748509,0.250946279722003,4.98991146181673,6.04069733013504e-07,1.73302202411934e-06,"122539214",6.21891292410255
"ENSG00000255921.1",2.16852264928721,2.13064927666543,0.427194232733993,4.98754223115215,6.11522551686172e-07,1.75362686579151e-06,"107984475",6.21358752245064
"ENSG00000241003.1",3.48172442359139,2.28335565023188,0.457850858661815,4.98711667136666,6.12870578661106e-07,1.75731278054539e-06,"100271359",6.21263122679902
"ENSG00000214087.8",624.944673724032,0.430110246606857,0.0862444232890016,4.98710792192991,6.12898323893006e-07,1.75731278054539e-06,"339231",6.21261156632127
"ENSG00000155495.9",3.00091260576336,4.430741952407,0.888517742119136,4.98666682990435,6.14298635513934e-07,1.76119785831346e-06,"9947",6.21162044933847
"ENSG00000142621.19",47.1077843883094,0.852077593817123,0.170876289161517,4.98651742730505,6.14773634832664e-07,1.76224856712377e-06,"114827",6.21128476591564
"ENSG00000234718.7",3.84198615290717,2.3750395334561,0.476294423048805,4.98649452633364,6.14846475732362e-07,1.76224856712377e-06,"100271464",6.2112333119738
"ENSG00000163636.11",2131.63519821264,0.248256885985016,0.0497981576340439,4.98526246310964,6.18777573489117e-07,1.77325420086817e-06,"9861",6.20846543493134
"ENSG00000175772.11",72.7542555274163,0.636321060262115,0.12764649448446,4.98502573715083,6.19535655513707e-07,1.77529577252335e-06,"151009",6.20793369405427
"ENSG00000105640.13",22322.6465779375,0.608306745632651,0.122028636035928,4.98495079018626,6.19775849276058e-07,1.77572222539156e-06,"6142",6.20776535086294
"ENSG00000214391.3",38.5773386569044,0.867216671777188,0.173967604726371,4.98493195409116,6.19836230243413e-07,1.77576432498717e-06,"399942",6.20772304227078
"ENSG00000258701.1",35.9893142516812,0.754110449577706,0.151308513753781,4.98392609159353,6.23068870592042e-07,1.78449936350833e-06,"196872",6.20546394617393
"ENSG00000265917.1",4.98971885890216,0.867552431884516,0.174084511831823,4.98351302339078,6.24401090295557e-07,1.78791966830763e-06,"100500802",6.20453634726732
"ENSG00000134602.16",1310.42077099918,0.520724471069397,0.104498015266195,4.98310393496871,6.25723180162004e-07,1.791177534728e-06,"51765",6.20361775611409
"ENSG00000106077.18",3135.5041524881,0.506605459100907,0.101696844675019,4.98152583514081,6.30848599548536e-07,1.80518466960557e-06,"83451",6.20007485671484
"ENSG00000214193.11",546.490352517449,0.787367451054723,0.158167947939134,4.97804682499716,6.42291197711744e-07,1.83725156554755e-06,"79729",6.19226802973962
"ENSG00000011485.15",2334.48890078737,0.365378874922028,0.0734155232762829,4.97686127696736,6.46236009810491e-07,1.84826351944917e-06,"5536",6.18960884572063
"ENSG00000115207.13",1818.21873494532,0.198114194507921,0.0398099092096698,4.9765045547956,6.47427535857724e-07,1.85139887166848e-06,"2976",6.18880883348341
"ENSG00000219559.1",1.71418737523223,1.95513663199565,0.392878536386739,4.97644042857833,6.47641955119426e-07,1.85187578250437e-06,"100131286",6.188665024825
"ENSG00000121931.16",500.413952294104,0.578866103999828,0.116348532989664,4.97527634535153,6.51546225996699e-07,1.86221771542317e-06,"55791",6.18605476647004
"ENSG00000227850.1",1.59573923307696,2.31551018936048,0.46540583559447,4.97524958277079,6.51636252408866e-07,1.86233807784028e-06,"100873333",6.18599476263368
"ENSG00000171790.15",15.0052604667123,0.965492119541772,0.194115955291933,4.97379062988284,6.56562192538022e-07,1.87600230093125e-06,"200172",6.18272412928998
"ENSG00000213939.4",31.5604365065853,0.838847782426547,0.168668111509011,4.97336322154608,6.58012057231799e-07,1.88000680979753e-06,"728244",6.1817661484206
"ENSG00000176973.8",139.74461774289,0.649348827340069,0.13057636717448,4.972942971161,6.59440648640184e-07,1.88367304559026e-06,"23625",6.18082428598263
"ENSG00000240210.3",1.91808783779309,2.02788112498464,0.407884652687643,4.97170244485169,6.63675125966291e-07,1.8953508299822e-06,"326309",6.17804445907638
"ENSG00000259056.1",7.79968135923282,0.851194452949845,0.171236600283269,4.97086751046068,6.66539874569435e-07,1.90311260154006e-06,"503630",6.17617386457349
"ENSG00000152229.18",461.272890164449,0.698450874020485,0.140513824341673,4.97069151233215,6.67145261689999e-07,1.90456129499573e-06,"9050",6.17577959414671
"ENSG00000228677.1",3.12677557341429,1.8531598987444,0.372837360343559,4.97042436154137,6.68065202592936e-07,1.90690741678653e-06,"100874006",6.17518114868552
"ENSG00000188133.6",3.0808924669523,1.73873525712281,0.349890632290792,4.96936784428613,6.71715339081805e-07,1.91704470221247e-06,"401498",6.17281473417485
"ENSG00000224046.2",19.858971621208,0.592308563039186,0.119207823062118,4.96870547439272,6.74013538258908e-07,1.92332121026703e-06,"101927420",6.1713313801233
"ENSG00000221836.3",1.66338502398808,2.83718244370658,0.571478476957479,4.96463569163897,6.88301492472739e-07,1.96322759297207e-06,"393046",6.16222128874647
"ENSG00000279873.2",12.2210737568781,0.840931483861762,0.169417295898352,4.96366961473821,6.91735756006803e-07,1.97287829208045e-06,"100129726",6.16005977494283
"ENSG00000184635.16",159.650599273246,0.768234187901494,0.154778990047094,4.96342680403682,6.92601505833443e-07,1.97520253347525e-06,"81931",6.15951656855548
"ENSG00000230753.6",2.52206319365438,1.03279459641197,0.208112005358573,4.96268629304921,6.95248275191123e-07,1.98231440435216e-06,"101929746",6.1578600798833
"ENSG00000224932.2",1.08841853947488,3.04878097777262,0.614424700374471,4.96200913783982,6.9767712413722e-07,1.98894781142478e-06,"105377389",6.15634551669958
"ENSG00000144560.15",1394.03409413688,0.315082012901238,0.0635025662159642,4.96172094572814,6.98713302168403e-07,1.99160960902622e-06,"9686",6.15570098852848
"ENSG00000230799.1",3.33728921795433,1.35618915986175,0.27335857837197,4.96120944123557,7.00556039450022e-07,1.99627654995186e-06,"100270860",6.15455711855027
"ENSG00000227560.1",7.04947299708369,1.66514402517176,0.335647839627518,4.96098537985419,7.01364713179409e-07,1.998434401573e-06,"100271607",6.15405608797971
"ENSG00000106305.10",852.501146297573,0.40473229999351,0.0815937337462506,4.96033557248639,7.03715062874489e-07,2.00483743046292e-06,"7965",6.1526031528901
"ENSG00000249295.1",1.25135537443606,3.00668392367602,0.606267243927386,4.95933757561894,7.07339596491176e-07,2.01501578982843e-06,"101928924",6.15037202966492
"ENSG00000197713.15",1378.40919296458,0.374429839377392,0.0755499347092863,4.95605774933077,7.19378425509807e-07,2.0475102989686e-06,"6120",6.14304259101367
"ENSG00000201151.1",2.94708667599905,1.12621550794835,0.227313060826817,4.95446897706586,7.2528086501477e-07,2.06340335685801e-06,"124900460",6.13949378031865
"ENSG00000229268.1",1.54234436031901,2.38161973168304,0.480749311634078,4.95397429397841,7.27128165709441e-07,2.06835608495276e-06,"347193",6.13838903239468
"ENSG00000120329.7",2.21790193148729,1.58544511884125,0.320100479406556,4.9529607758806,7.30927126094435e-07,2.0787060464651e-06,"83884",6.13612592032355
"ENSG00000143322.21",902.125252547609,0.501623491894218,0.10129189836038,4.95225679461078,7.33577098621454e-07,2.08608974752844e-06,"27",6.13455423526821
"ENSG00000198221.10",44.262326166932,0.759417805075215,0.153373354510116,4.95143245383688,7.36691901927315e-07,2.09418129482271e-06,"26238",6.13271410409328
"ENSG00000224280.1",3.59806616073811,1.62014882374655,0.327239199329797,4.95096194791058,7.38475434228795e-07,2.09879081439053e-06,"317727",6.13166394714462
"ENSG00000178057.15",1612.25655458253,0.48326729586673,0.0976380832529088,4.94957786722358,7.43746176272901e-07,2.11315251311222e-06,"25915",6.12857525404033
"ENSG00000114388.14",880.208191646199,0.444387280341411,0.0898542370698396,4.94564635829036,7.58916252556208e-07,2.15483650408026e-06,"10641",6.11980614644897
"ENSG00000172500.13",2076.19451763924,0.398204809570688,0.080517368963829,4.94557652212374,7.59188397545538e-07,2.1554517630241e-06,"9158",6.11965043772572
"ENSG00000260452.1",1.81571660601917,3.04573327658157,0.615904121833101,4.94514189565191,7.60884210483452e-07,2.15979314197552e-06,"106480804",6.11868142808378
"ENSG00000234409.7",16.190136155495,0.881037797898285,0.178216751573611,4.94363066389064,7.66809139158356e-07,2.17613446413602e-06,"388849",6.11531271965627
"ENSG00000267281.2",11.0466295445038,0.916312539105921,0.185360066482049,4.94341934860419,7.67641154410031e-07,2.17833659849668e-06,"114108587",6.11484175012459
"ENSG00000252311.1",3.27756233926734,1.0500065070482,0.212407095244662,4.94336832693252,7.6784217319624e-07,2.17860971375956e-06,"106481623",6.11472803824178
"ENSG00000237827.1",3.6407896109191,3.20903491931601,0.649322708086512,4.94212643320717,7.72750741404199e-07,2.19187592621312e-06,"100128863",6.11196056958708
"ENSG00000267293.1",2.79444224747893,1.44457473273958,0.292326445040387,4.94164916396806,7.7464517029448e-07,2.19692874710003e-06,"100422497",6.11089718248849
"ENSG00000146232.17",816.617562954389,0.430619902866119,0.0871425523935088,4.94155715019193,7.75010915393106e-07,2.19764530965924e-06,"4794",6.11069218076903
"ENSG00000263499.1",3.27474440654939,3.64941111842617,0.738596517030119,4.94100775495175,7.7719816789913e-07,2.20368678070495e-06,"101927539",6.10946823183993
"ENSG00000167536.14",122.742623638754,0.639451637493041,0.129424773696245,4.94072053773731,7.78344002779816e-07,2.20664282875903e-06,"147015",6.10882841651992
"ENSG00000214417.4",7.11287233767079,1.09454047726579,0.221534700820635,4.94071796974136,7.78354254972891e-07,2.20664282875903e-06,"392371",6.10882269611668
"ENSG00000200169.1",3.55896080924043,4.08440845185633,0.826718988126403,4.94050398081801,7.79209018709316e-07,2.20890497696694e-06,"26830",6.10834602949568
"ENSG00000201944.1",2.43065065139027,2.76539350258202,0.55974716475534,4.94043324684056,7.7949175940043e-07,2.20954534016744e-06,"124900423",6.10818847170777
"ENSG00000259165.1",5.42484062287471,1.84049065001688,0.372623538408245,4.93927640180487,7.84129995627592e-07,2.2222066839266e-06,"319099",6.10561193259144
"ENSG00000054179.12",1220.95471091833,0.786482125462909,0.159241165739757,4.93893725161642,7.85494810723608e-07,2.22591224141187e-06,"954",6.10485667972846
"ENSG00000260034.1",9.3080747162857,1.73481195523772,0.351253286495489,4.93892020924908,7.8556345331061e-07,2.2259245847644e-06,"100506655",6.10481872938956
"ENSG00000207607.3",11.1946075567875,1.14390781353979,0.231639831179148,4.93830360571752,7.88050875113199e-07,2.23217908569449e-06,"406983",6.10344574435345
"ENSG00000196652.12",486.933422921396,0.229710299504973,0.0465369680100357,4.93608220147552,7.97075226790419e-07,2.25691847562395e-06,"23660",6.09850068859357
"ENSG00000183520.12",966.022913940394,0.376010112218457,0.0761792314557345,4.93586119252129,7.97978490161859e-07,2.25931147695302e-06,"51118",6.09800881507773
"ENSG00000118162.14",149.368799268314,0.545927068242682,0.110630774652152,4.93467635889923,8.02837739596603e-07,2.27257281062128e-06,"11133",6.09537222049781
"ENSG00000144741.18",808.78590577651,0.326886656507796,0.0662456743103902,4.93446039927358,8.03726500437235e-07,2.27492292593901e-06,"115286",6.09489171189619
"ENSG00000127364.4",33.4263360491477,1.15183634922848,0.233427913293376,4.93444135698047,8.03804912590411e-07,2.2749791991964e-06,"50832",6.09484934387129
"ENSG00000134186.12",2148.70203102937,0.370399836568082,0.0750658929976074,4.93432931757553,8.04266416501376e-07,2.27611963569066e-06,"55119",6.0946000656163
"ENSG00000172940.13",3.99396561702237,0.980630421925997,0.198774038365928,4.93339286150001,8.08133786819953e-07,2.2863986043178e-06,"9390",6.09251673567601
"ENSG00000165643.11",2.36978155843895,2.79865297028575,0.567313318289502,4.9331698729089,8.0905732056453e-07,2.28884488941715e-06,"402381",6.09202070814916
"ENSG00000228496.1",1.05185856767768,2.73902446038842,0.555248729613084,4.93296844154342,8.09892446300235e-07,2.29104072800564e-06,"100506405",6.09157265159014
"ENSG00000162971.11",385.956391852,0.449550307355383,0.0911339885831887,4.93285012918123,8.10383351225558e-07,2.29226257881049e-06,"129450",6.0913094898407
"ENSG00000268916.6",4.98047606146437,4.56741950677503,0.925932325773677,4.93277897275986,8.10678733417798e-07,2.29293123348006e-06,"389903",6.09115121970561
"ENSG00000231431.7",2.17876561594492,3.83078959020851,0.776731345399188,4.93193639332238,8.14184314892198e-07,2.30251134685899e-06,"100420005",6.0892772684776
"ENSG00000057468.7",11.1174916735552,1.49094503039392,0.302362400652647,4.93098687924071,8.18152299173494e-07,2.31322787257404e-06,"4438",6.08716584482008
"ENSG00000166794.5",4310.50590223239,0.43112500313861,0.0874789479964736,4.92832862091562,8.29360373525844e-07,2.34372393472463e-06,"5479",6.08125671887577
"ENSG00000229494.2",1.05911342063163,2.8783396500295,0.584057867476274,4.9281754605359,8.30010632526107e-07,2.34539100436385e-06,"101927948",6.08091634422894
"ENSG00000189403.15",10147.2597421118,0.512892942341,0.104097731419824,4.92703285024064,8.34877227425947e-07,2.35811409603893e-06,"3146",6.07837738484177
"ENSG00000222046.2",8.21724142121417,1.31671117474393,0.267259505709506,4.9267140985253,8.36239746690352e-07,2.36161930352108e-06,"149069",6.07766919416654
